CNT,CONVAL,EXTRACT_DE
123,쉐보레 트래버스,202301
76,쉐보레 트래버스,202302
130,쉐보레 트래버스,202303
99,쉐보레 트래버스,202304
113,쉐보레 트래버스,202305
104,쉐보레 트래버스,202306
101,쉐보레 트래버스,202307
66,쉐보레 트래버스,202308
44,쉐보레 트래버스,202309
111,쉐보레 트래버스,202310
137,쉐보레 트래버스,202311
49,쉐보레 트래버스,202312
106,쉐보레 트래버스,202401
105,쉐보레 트래버스,202402
84,쉐보레 트래버스,202403
66,쉐보레 트래버스,202404
74,쉐보레 트래버스,202405
66,쉐보레 트래버스,202406
