CNT,CONVAL,EXTRACT_DE
1,페라리 812,202301
2,페라리 812,202303
2,페라리 812,202304
1,페라리 812,202306
2,페라리 812,202307
2,페라리 812,202308
1,페라리 812,202312
1,페라리 812,202401
1,페라리 812,202402
1,페라리 812,202404
