CNT,CONVAL,EXTRACT_DE
8,DS DS4,202303
1,DS DS4,202304
1,DS DS4,202305
2,DS DS4,202306
7,DS DS4,202307
10,DS DS4,202308
11,DS DS4,202309
12,DS DS4,202310
3,DS DS4,202311
2,DS DS4,202312
