CNT,CONVAL,EXTRACT_DE
158,포드 익스플로러,202301
305,포드 익스플로러,202302
381,포드 익스플로러,202303
241,포드 익스플로러,202304
100,포드 익스플로러,202305
219,포드 익스플로러,202311
156,포드 익스플로러,202312
82,포드 익스플로러,202401
53,포드 익스플로러,202402
118,포드 익스플로러,202403
158,포드 익스플로러,202404
166,포드 익스플로러,202405
143,포드 익스플로러,202406
