CNT,CONVAL,EXTRACT_DE
83,토요타 시에나,202301
213,토요타 시에나,202302
187,토요타 시에나,202303
248,토요타 시에나,202304
195,토요타 시에나,202305
158,토요타 시에나,202306
105,토요타 시에나,202307
121,토요타 시에나,202308
79,토요타 시에나,202309
71,토요타 시에나,202310
82,토요타 시에나,202311
117,토요타 시에나,202312
77,토요타 시에나,202401
41,토요타 시에나,202402
101,토요타 시에나,202403
117,토요타 시에나,202404
89,토요타 시에나,202405
73,토요타 시에나,202406
