CNT,CONVAL,EXTRACT_DE
3,마세라티 MC20,202305
4,마세라티 MC20,202306
4,마세라티 MC20,202308
4,마세라티 MC20,202309
1,마세라티 MC20,202311
1,마세라티 MC20,202403
1,마세라티 MC20,202406
