CNT,CONVAL,EXTRACT_DE
4965,제네시스 G80,202301
4353,제네시스 G80,202302
4572,제네시스 G80,202303
4998,제네시스 G80,202304
4255,제네시스 G80,202305
4889,제네시스 G80,202306
3660,제네시스 G80,202307
2717,제네시스 G80,202308
3227,제네시스 G80,202309
1980,제네시스 G80,202310
2918,제네시스 G80,202311
2037,제네시스 G80,202312
3354,제네시스 G80,202401
3356,제네시스 G80,202402
4878,제네시스 G80,202403
5614,제네시스 G80,202404
3525,제네시스 G80,202405
3559,제네시스 G80,202406
