CNT,CONVAL,EXTRACT_DE
4,아우디 RS e-트론 GT,202301
2,아우디 RS e-트론 GT,202302
2,아우디 RS e-트론 GT,202303
1,아우디 RS e-트론 GT,202304
1,아우디 RS e-트론 GT,202305
1,아우디 RS e-트론 GT,202307
1,아우디 RS e-트론 GT,202308
1,아우디 RS e-트론 GT,202309
2,아우디 RS e-트론 GT,202310
1,아우디 RS e-트론 GT,202312
3,아우디 RS e-트론 GT,202401
1,아우디 RS e-트론 GT,202402
2,아우디 RS e-트론 GT,202405
2,아우디 RS e-트론 GT,202406
