CNT,CONVAL,EXTRACT_DE
65,벤츠 EQE,202301
234,벤츠 EQE,202302
230,벤츠 EQE,202303
152,벤츠 EQE,202304
250,벤츠 EQE,202305
394,벤츠 EQE,202306
370,벤츠 EQE,202307
339,벤츠 EQE,202308
242,벤츠 EQE,202309
124,벤츠 EQE,202310
255,벤츠 EQE,202311
523,벤츠 EQE,202312
153,벤츠 EQE,202401
126,벤츠 EQE,202402
303,벤츠 EQE,202403
237,벤츠 EQE,202404
205,벤츠 EQE,202405
295,벤츠 EQE,202406
