CNT,CONVAL,EXTRACT_DE
347,쉐보레 스파크,202301
387,쉐보레 스파크,202302
427,쉐보레 스파크,202303
312,쉐보레 스파크,202304
48,쉐보레 스파크,202305
1,쉐보레 스파크,202306
