CNT,CONVAL,EXTRACT_DE
9,기아 EV6,202301
997,기아 EV6,202302
3158,기아 EV6,202303
3084,기아 EV6,202304
1940,기아 EV6,202305
1465,기아 EV6,202306
1552,기아 EV6,202307
821,기아 EV6,202308
757,기아 EV6,202309
1443,기아 EV6,202310
1155,기아 EV6,202311
750,기아 EV6,202312
111,기아 EV6,202401
60,기아 EV6,202402
1205,기아 EV6,202403
984,기아 EV6,202404
1377,기아 EV6,202405
1532,기아 EV6,202406
