CNT,CONVAL,EXTRACT_DE
271,볼보 S90,202301
338,볼보 S90,202302
325,볼보 S90,202303
206,볼보 S90,202304
306,볼보 S90,202305
286,볼보 S90,202306
281,볼보 S90,202307
268,볼보 S90,202308
158,볼보 S90,202309
191,볼보 S90,202310
165,볼보 S90,202311
216,볼보 S90,202312
155,볼보 S90,202401
125,볼보 S90,202402
171,볼보 S90,202403
242,볼보 S90,202404
204,볼보 S90,202405
197,볼보 S90,202406
