CNT,CONVAL,EXTRACT_DE
5461,현대 팰리세이드,202301
3397,현대 팰리세이드,202302
4928,현대 팰리세이드,202303
4109,현대 팰리세이드,202304
3364,현대 팰리세이드,202305
3261,현대 팰리세이드,202306
3537,현대 팰리세이드,202307
3465,현대 팰리세이드,202308
3275,현대 팰리세이드,202309
2567,현대 팰리세이드,202310
3350,현대 팰리세이드,202311
1829,현대 팰리세이드,202312
2159,현대 팰리세이드,202401
2229,현대 팰리세이드,202402
2070,현대 팰리세이드,202403
1772,현대 팰리세이드,202404
1399,현대 팰리세이드,202405
1280,현대 팰리세이드,202406
