CNT,CONVAL,EXTRACT_DE
2073,기아 모닝,202301
1823,기아 모닝,202302
2289,기아 모닝,202303
2059,기아 모닝,202304
2542,기아 모닝,202305
2191,기아 모닝,202306
1864,기아 모닝,202307
2762,기아 모닝,202308
2316,기아 모닝,202309
2177,기아 모닝,202310
2231,기아 모닝,202311
1518,기아 모닝,202312
1646,기아 모닝,202401
1123,기아 모닝,202402
1392,기아 모닝,202403
1520,기아 모닝,202404
886,기아 모닝,202405
879,기아 모닝,202406
