CNT,CONVAL,EXTRACT_DE
2,BMW Z4,202301
33,BMW Z4,202303
35,BMW Z4,202304
64,BMW Z4,202305
89,BMW Z4,202306
38,BMW Z4,202307
49,BMW Z4,202308
46,BMW Z4,202309
40,BMW Z4,202310
26,BMW Z4,202311
40,BMW Z4,202312
43,BMW Z4,202401
32,BMW Z4,202402
33,BMW Z4,202403
68,BMW Z4,202404
63,BMW Z4,202405
45,BMW Z4,202406
