CNT,CONVAL,EXTRACT_DE
48,GMC 시에라,202302
70,GMC 시에라,202303
47,GMC 시에라,202304
53,GMC 시에라,202305
26,GMC 시에라,202306
41,GMC 시에라,202307
29,GMC 시에라,202308
52,GMC 시에라,202309
16,GMC 시에라,202310
36,GMC 시에라,202311
22,GMC 시에라,202312
18,GMC 시에라,202401
21,GMC 시에라,202402
33,GMC 시에라,202403
36,GMC 시에라,202404
26,GMC 시에라,202405
26,GMC 시에라,202406
