CNT,CONVAL,EXTRACT_DE
1,동풍 동펑 리치6 EV,202307
8,동풍 동펑 리치6 EV,202309
1,동풍 동펑 리치6 EV,202310
9,동풍 동펑 리치6 EV,202311
1,동풍 동펑 리치6 EV,202312
3,동풍 동펑 리치6 EV,202405
5,동풍 동펑 리치6 EV,202406
