CNT,CONVAL,EXTRACT_DE
7807,현대 아반떼,202301
6021,현대 아반떼,202302
6824,현대 아반떼,202303
5682,현대 아반떼,202304
6329,현대 아반떼,202305
5089,현대 아반떼,202306
4604,현대 아반떼,202307
4421,현대 아반떼,202308
4941,현대 아반떼,202309
4645,현대 아반떼,202310
5705,현대 아반떼,202311
4267,현대 아반떼,202312
5712,현대 아반떼,202401
2474,현대 아반떼,202402
3916,현대 아반떼,202403
5667,현대 아반떼,202404
5713,현대 아반떼,202405
4559,현대 아반떼,202406
