CNT,CONVAL,EXTRACT_DE
2376,제네시스 GV70,202301
1810,제네시스 GV70,202302
3163,제네시스 GV70,202303
3027,제네시스 GV70,202304
2494,제네시스 GV70,202305
3663,제네시스 GV70,202306
3782,제네시스 GV70,202307
2682,제네시스 GV70,202308
3078,제네시스 GV70,202309
3458,제네시스 GV70,202310
3001,제네시스 GV70,202311
2122,제네시스 GV70,202312
3185,제네시스 GV70,202401
1755,제네시스 GV70,202402
1297,제네시스 GV70,202403
1728,제네시스 GV70,202404
1837,제네시스 GV70,202405
4298,제네시스 GV70,202406
