CNT,CONVAL,EXTRACT_DE
1,포드 F시리즈,202301
1,포드 F시리즈,202302
4,포드 F시리즈,202303
4,포드 F시리즈,202304
3,포드 F시리즈,202305
2,포드 F시리즈,202306
1,포드 F시리즈,202307
5,포드 F시리즈,202308
3,포드 F시리즈,202309
2,포드 F시리즈,202310
2,포드 F시리즈,202311
2,포드 F시리즈,202312
3,포드 F시리즈,202401
3,포드 F시리즈,202402
4,포드 F시리즈,202403
2,포드 F시리즈,202405
3,포드 F시리즈,202406
