CNT,CONVAL,EXTRACT_DE
277,KGM 코란도,202301
109,KGM 코란도,202302
142,KGM 코란도,202303
117,KGM 코란도,202304
154,KGM 코란도,202305
148,KGM 코란도,202306
108,KGM 코란도,202307
110,KGM 코란도,202308
105,KGM 코란도,202309
82,KGM 코란도,202310
95,KGM 코란도,202311
80,KGM 코란도,202312
130,KGM 코란도,202401
77,KGM 코란도,202402
122,KGM 코란도,202403
102,KGM 코란도,202404
90,KGM 코란도,202405
121,KGM 코란도,202406
