CNT,CONVAL,EXTRACT_DE
8,쉐보레 트랙스,202301
22,쉐보레 트랙스,202302
22,쉐보레 트랙스,202303
1866,쉐보레 트랙스,202304
3544,쉐보레 트랙스,202305
4071,쉐보레 트랙스,202306
3112,쉐보레 트랙스,202307
2067,쉐보레 트랙스,202308
1765,쉐보레 트랙스,202309
2657,쉐보레 트랙스,202310
2493,쉐보레 트랙스,202311
1691,쉐보레 트랙스,202312
2021,쉐보레 트랙스,202401
1701,쉐보레 트랙스,202402
1348,쉐보레 트랙스,202403
1863,쉐보레 트랙스,202404
1858,쉐보레 트랙스,202405
1538,쉐보레 트랙스,202406
