CNT,CONVAL,EXTRACT_DE
12,포르쉐 카이맨,202301
19,포르쉐 카이맨,202302
16,포르쉐 카이맨,202303
15,포르쉐 카이맨,202304
19,포르쉐 카이맨,202305
15,포르쉐 카이맨,202306
7,포르쉐 카이맨,202307
7,포르쉐 카이맨,202308
9,포르쉐 카이맨,202309
9,포르쉐 카이맨,202310
14,포르쉐 카이맨,202311
7,포르쉐 카이맨,202312
6,포르쉐 카이맨,202401
12,포르쉐 카이맨,202402
6,포르쉐 카이맨,202403
5,포르쉐 카이맨,202404
5,포르쉐 카이맨,202405
4,포르쉐 카이맨,202406
