CNT,CONVAL,EXTRACT_DE
3,아우디 e-트론,202301
24,아우디 e-트론,202302
4,아우디 e-트론,202303
46,아우디 e-트론,202304
10,아우디 e-트론,202305
17,아우디 e-트론,202306
23,아우디 e-트론,202307
14,아우디 e-트론,202308
15,아우디 e-트론,202309
9,아우디 e-트론,202310
17,아우디 e-트론,202311
7,아우디 e-트론,202312
6,아우디 e-트론,202401
2,아우디 e-트론,202402
20,아우디 e-트론,202403
79,아우디 e-트론,202404
67,아우디 e-트론,202405
30,아우디 e-트론,202406
