CNT,CONVAL,EXTRACT_DE
1517,기아 니로,202301
1602,기아 니로,202302
2445,기아 니로,202303
2482,기아 니로,202304
2889,기아 니로,202305
2409,기아 니로,202306
1834,기아 니로,202307
1502,기아 니로,202308
2126,기아 니로,202309
1824,기아 니로,202310
1673,기아 니로,202311
1002,기아 니로,202312
1640,기아 니로,202401
964,기아 니로,202402
1164,기아 니로,202403
1878,기아 니로,202404
1522,기아 니로,202405
1215,기아 니로,202406
