CNT,CONVAL,EXTRACT_DE
1,링컨 노틸러스,202301
1,링컨 노틸러스,202303
99,링컨 노틸러스,202304
24,링컨 노틸러스,202305
36,링컨 노틸러스,202306
37,링컨 노틸러스,202307
45,링컨 노틸러스,202308
50,링컨 노틸러스,202309
36,링컨 노틸러스,202310
42,링컨 노틸러스,202311
226,링컨 노틸러스,202312
157,링컨 노틸러스,202401
115,링컨 노틸러스,202402
117,링컨 노틸러스,202403
86,링컨 노틸러스,202404
104,링컨 노틸러스,202405
85,링컨 노틸러스,202406
