CNT,CONVAL,EXTRACT_DE
57,포르쉐 마칸,202301
74,포르쉐 마칸,202302
142,포르쉐 마칸,202303
96,포르쉐 마칸,202304
36,포르쉐 마칸,202305
94,포르쉐 마칸,202306
151,포르쉐 마칸,202307
164,포르쉐 마칸,202308
90,포르쉐 마칸,202309
45,포르쉐 마칸,202310
31,포르쉐 마칸,202311
35,포르쉐 마칸,202312
107,포르쉐 마칸,202401
84,포르쉐 마칸,202402
38,포르쉐 마칸,202403
10,포르쉐 마칸,202404
1,포르쉐 마칸,202405
11,포르쉐 마칸,202406
