CNT,CONVAL,EXTRACT_DE
6,캐딜락 XT6,202301
8,캐딜락 XT6,202302
11,캐딜락 XT6,202303
2,캐딜락 XT6,202304
9,캐딜락 XT6,202305
12,캐딜락 XT6,202306
8,캐딜락 XT6,202307
1,캐딜락 XT6,202308
8,캐딜락 XT6,202309
8,캐딜락 XT6,202310
12,캐딜락 XT6,202311
18,캐딜락 XT6,202312
11,캐딜락 XT6,202401
7,캐딜락 XT6,202402
8,캐딜락 XT6,202403
6,캐딜락 XT6,202404
8,캐딜락 XT6,202405
8,캐딜락 XT6,202406
