CNT,CONVAL,EXTRACT_DE
33,벤츠 AMG GT,202301
65,벤츠 AMG GT,202302
102,벤츠 AMG GT,202303
89,벤츠 AMG GT,202304
112,벤츠 AMG GT,202305
116,벤츠 AMG GT,202306
107,벤츠 AMG GT,202307
183,벤츠 AMG GT,202308
192,벤츠 AMG GT,202309
56,벤츠 AMG GT,202310
53,벤츠 AMG GT,202311
151,벤츠 AMG GT,202312
26,벤츠 AMG GT,202401
31,벤츠 AMG GT,202402
86,벤츠 AMG GT,202403
44,벤츠 AMG GT,202404
40,벤츠 AMG GT,202405
34,벤츠 AMG GT,202406
