CNT,CONVAL,EXTRACT_DE
8329,기아 카니발,202301
6232,기아 카니발,202302
6858,기아 카니발,202303
6141,기아 카니발,202304
6650,기아 카니발,202305
6506,기아 카니발,202306
6639,기아 카니발,202307
5174,기아 카니발,202308
4919,기아 카니발,202309
3962,기아 카니발,202310
4942,기아 카니발,202311
4481,기아 카니발,202312
8098,기아 카니발,202401
7685,기아 카니발,202402
7480,기아 카니발,202403
6343,기아 카니발,202404
7365,기아 카니발,202405
7604,기아 카니발,202406
