CNT,CONVAL,EXTRACT_DE
46,벤츠 GLB,202301
159,벤츠 GLB,202302
172,벤츠 GLB,202303
204,벤츠 GLB,202304
200,벤츠 GLB,202305
272,벤츠 GLB,202306
160,벤츠 GLB,202307
246,벤츠 GLB,202308
227,벤츠 GLB,202309
264,벤츠 GLB,202310
129,벤츠 GLB,202311
176,벤츠 GLB,202312
100,벤츠 GLB,202401
76,벤츠 GLB,202402
82,벤츠 GLB,202403
221,벤츠 GLB,202404
188,벤츠 GLB,202405
156,벤츠 GLB,202406
