CNT,CONVAL,EXTRACT_DE
9,토요타 수프라,202301
6,토요타 수프라,202302
2,토요타 수프라,202303
1,토요타 수프라,202304
4,토요타 수프라,202305
3,토요타 수프라,202306
3,토요타 수프라,202307
4,토요타 수프라,202308
1,토요타 수프라,202312
7,토요타 수프라,202401
3,토요타 수프라,202402
1,토요타 수프라,202403
4,토요타 수프라,202404
3,토요타 수프라,202405
4,토요타 수프라,202406
