CNT,CONVAL,EXTRACT_DE
109,아우디 A5,202301
109,아우디 A5,202302
107,아우디 A5,202303
13,아우디 A5,202304
50,아우디 A5,202305
41,아우디 A5,202306
37,아우디 A5,202307
31,아우디 A5,202308
26,아우디 A5,202309
23,아우디 A5,202310
17,아우디 A5,202311
30,아우디 A5,202312
3,아우디 A5,202401
11,아우디 A5,202402
6,아우디 A5,202403
17,아우디 A5,202404
9,아우디 A5,202405
10,아우디 A5,202406
