CNT,CONVAL,EXTRACT_DE
15,포르쉐 박스터,202301
20,포르쉐 박스터,202302
11,포르쉐 박스터,202303
59,포르쉐 박스터,202304
63,포르쉐 박스터,202305
48,포르쉐 박스터,202306
60,포르쉐 박스터,202307
51,포르쉐 박스터,202308
31,포르쉐 박스터,202309
25,포르쉐 박스터,202310
32,포르쉐 박스터,202311
37,포르쉐 박스터,202312
45,포르쉐 박스터,202401
59,포르쉐 박스터,202402
33,포르쉐 박스터,202403
18,포르쉐 박스터,202404
16,포르쉐 박스터,202405
34,포르쉐 박스터,202406
