CNT,CONVAL,EXTRACT_DE
1,BMW M2,202306
72,BMW M2,202307
27,BMW M2,202308
7,BMW M2,202309
31,BMW M2,202310
23,BMW M2,202311
14,BMW M2,202312
30,BMW M2,202401
17,BMW M2,202402
20,BMW M2,202403
34,BMW M2,202404
23,BMW M2,202405
32,BMW M2,202406
