CNT,CONVAL,EXTRACT_DE
109,벤츠 GLE,202301
155,벤츠 GLE,202302
532,벤츠 GLE,202303
902,벤츠 GLE,202304
594,벤츠 GLE,202305
771,벤츠 GLE,202306
364,벤츠 GLE,202307
789,벤츠 GLE,202308
693,벤츠 GLE,202309
425,벤츠 GLE,202310
775,벤츠 GLE,202311
1141,벤츠 GLE,202312
531,벤츠 GLE,202401
486,벤츠 GLE,202402
524,벤츠 GLE,202403
465,벤츠 GLE,202404
473,벤츠 GLE,202405
521,벤츠 GLE,202406
