CNT,JUSO_SIDO
81,강원도
607,경기도
241,경상남도
113,경상북도
74,광주시
77,대구시
166,대전시
117,부산시
259,서울시
20,세종시
44,울산시
223,인천시
223,전라남도
80,전라북도
155,제주도
134,충청남도
84,충청북도
