CNT,JUSO_SIDO
264,강원도
1405,경기도
718,경상남도
311,경상북도
160,광주시
226,대구시
153,대전시
332,부산시
463,서울시
44,세종시
117,울산시
412,인천시
281,전라남도
245,전라북도
356,제주도
305,충청남도
222,충청북도
