CNT,CONVAL,EXTRACT_DE
163,쉐보레 콜로라도,202301
102,쉐보레 콜로라도,202302
172,쉐보레 콜로라도,202303
171,쉐보레 콜로라도,202304
146,쉐보레 콜로라도,202305
146,쉐보레 콜로라도,202306
139,쉐보레 콜로라도,202307
119,쉐보레 콜로라도,202308
103,쉐보레 콜로라도,202309
186,쉐보레 콜로라도,202310
249,쉐보레 콜로라도,202311
40,쉐보레 콜로라도,202312
33,쉐보레 콜로라도,202401
12,쉐보레 콜로라도,202402
25,쉐보레 콜로라도,202403
7,쉐보레 콜로라도,202404
1,쉐보레 콜로라도,202405
