CNT,JUSO_SIDO
101,강원도
530,경기도
185,경상남도
177,경상북도
80,광주시
160,대구시
97,대전시
199,부산시
481,서울시
22,세종시
90,울산시
235,인천시
304,전라남도
70,전라북도
168,제주도
120,충청남도
107,충청북도
