CNT,JUSO_SIDO
218,강원도
1718,경기도
572,경상남도
305,경상북도
219,광주시
214,대구시
208,대전시
391,부산시
779,서울시
46,세종시
121,울산시
439,인천시
462,전라남도
247,전라북도
198,제주도
306,충청남도
246,충청북도
