CNT,JUSO_SIDO
170,강원도
1737,경기도
757,경상남도
210,경상북도
174,광주시
219,대구시
225,대전시
663,부산시
637,서울시
59,세종시
73,울산시
767,인천시
537,전라남도
214,전라북도
658,제주도
312,충청남도
192,충청북도
