CNT,CONVAL,EXTRACT_DE
35,벤틀리 플라잉스퍼,202301
34,벤틀리 플라잉스퍼,202302
4,벤틀리 플라잉스퍼,202303
1,벤틀리 플라잉스퍼,202304
6,벤틀리 플라잉스퍼,202305
54,벤틀리 플라잉스퍼,202306
45,벤틀리 플라잉스퍼,202307
40,벤틀리 플라잉스퍼,202308
27,벤틀리 플라잉스퍼,202309
39,벤틀리 플라잉스퍼,202310
34,벤틀리 플라잉스퍼,202311
31,벤틀리 플라잉스퍼,202312
3,벤틀리 플라잉스퍼,202401
8,벤틀리 플라잉스퍼,202402
10,벤틀리 플라잉스퍼,202403
10,벤틀리 플라잉스퍼,202404
12,벤틀리 플라잉스퍼,202405
11,벤틀리 플라잉스퍼,202406
