CNT,JUSO_SIDO
8,강원도
80,경기도
30,경상남도
8,경상북도
7,광주시
33,대구시
16,대전시
16,부산시
29,서울시
4,세종시
7,울산시
27,인천시
15,전라남도
19,전라북도
22,제주도
23,충청남도
20,충청북도
