CNT,CONVAL,EXTRACT_DE
3065,제네시스 GV80,202301
1492,제네시스 GV80,202302
2443,제네시스 GV80,202303
2992,제네시스 GV80,202304
2863,제네시스 GV80,202305
2783,제네시스 GV80,202306
2048,제네시스 GV80,202307
1474,제네시스 GV80,202308
1777,제네시스 GV80,202309
1035,제네시스 GV80,202310
2592,제네시스 GV80,202311
4100,제네시스 GV80,202312
5706,제네시스 GV80,202401
4589,제네시스 GV80,202402
4077,제네시스 GV80,202403
4337,제네시스 GV80,202404
3537,제네시스 GV80,202405
2824,제네시스 GV80,202406
