CNT,JUSO_SIDO
115,강원도
477,경기도
200,경상남도
129,경상북도
26,광주시
73,대구시
44,대전시
129,부산시
127,서울시
13,세종시
48,울산시
138,인천시
172,전라남도
55,전라북도
222,제주도
116,충청남도
93,충청북도
