CNT,JUSO_SIDO
116,강원도
779,경기도
272,경상남도
148,경상북도
98,광주시
123,대구시
106,대전시
208,부산시
388,서울시
22,세종시
97,울산시
338,인천시
294,전라남도
128,전라북도
200,제주도
166,충청남도
113,충청북도
