CNT,JUSO_SIDO
157,강원도
1333,경기도
272,경상남도
200,경상북도
77,광주시
174,대구시
104,대전시
307,부산시
540,서울시
42,세종시
295,울산시
386,인천시
230,전라남도
162,전라북도
251,제주도
256,충청남도
142,충청북도
