CNT,JUSO_SIDO
55,강원도
318,경기도
123,경상남도
68,경상북도
26,광주시
50,대구시
37,대전시
118,부산시
150,서울시
16,세종시
28,울산시
155,인천시
180,전라남도
70,전라북도
93,제주도
65,충청남도
50,충청북도
