CNT,JUSO_SIDO
5,강원도
70,경기도
45,경상남도
12,경상북도
11,광주시
16,대구시
4,대전시
30,부산시
33,서울시
1,세종시
2,울산시
56,인천시
49,전라남도
10,전라북도
55,제주도
17,충청남도
9,충청북도
