CNT,JUSO_SIDO
134,강원도
567,경기도
273,경상남도
148,경상북도
40,광주시
70,대구시
59,대전시
124,부산시
155,서울시
15,세종시
39,울산시
165,인천시
115,전라남도
63,전라북도
115,제주도
139,충청남도
95,충청북도
