CNT,CONVAL,EXTRACT_DE
4,닷지 챌린저,202301
2,닷지 챌린저,202302
1,닷지 챌린저,202303
1,닷지 챌린저,202306
1,닷지 챌린저,202307
1,닷지 챌린저,202308
2,닷지 챌린저,202309
1,닷지 챌린저,202401
3,닷지 챌린저,202404
1,닷지 챌린저,202405
