CNT,JUSO_SIDO
14,강원도
78,경기도
21,경상남도
7,경상북도
6,광주시
7,대구시
7,대전시
14,부산시
23,서울시
5,세종시
6,울산시
23,인천시
20,전라남도
9,전라북도
11,제주도
29,충청남도
16,충청북도
