CNT,JUSO_SIDO
252,강원도
2008,경기도
709,경상남도
332,경상북도
280,광주시
207,대구시
193,대전시
584,부산시
743,서울시
58,세종시
101,울산시
709,인천시
645,전라남도
231,전라북도
454,제주도
379,충청남도
246,충청북도
