CNT,JUSO_SIDO
47,강원도
244,경기도
62,경상남도
45,경상북도
27,광주시
40,대구시
28,대전시
38,부산시
63,서울시
9,세종시
16,울산시
56,인천시
97,전라남도
23,전라북도
23,제주도
46,충청남도
37,충청북도
