CNT,JUSO_SIDO
16,강원도
79,경기도
24,경상남도
23,경상북도
8,광주시
17,대구시
10,대전시
6,부산시
31,서울시
2,세종시
21,울산시
18,인천시
17,전라남도
10,전라북도
16,제주도
18,충청남도
19,충청북도
