CNT,JUSO_SIDO
41,강원도
125,경기도
40,경상남도
40,경상북도
10,광주시
21,대구시
13,대전시
22,부산시
38,서울시
3,세종시
23,울산시
27,인천시
26,전라남도
19,전라북도
57,제주도
27,충청남도
18,충청북도
