CNT,JUSO_SIDO
55,강원도
371,경기도
150,경상남도
46,경상북도
41,광주시
32,대구시
45,대전시
169,부산시
144,서울시
3,세종시
20,울산시
198,인천시
224,전라남도
54,전라북도
159,제주도
70,충청남도
43,충청북도
