CNT,JUSO_SIDO
175,강원도
1153,경기도
280,경상남도
207,경상북도
80,광주시
121,대구시
94,대전시
253,부산시
395,서울시
17,세종시
88,울산시
260,인천시
201,전라남도
147,전라북도
92,제주도
191,충청남도
143,충청북도
