CNT,CONVAL,EXTRACT_DE
21,링컨 코세어,202301
88,링컨 코세어,202302
72,링컨 코세어,202303
67,링컨 코세어,202304
43,링컨 코세어,202305
153,링컨 코세어,202312
34,링컨 코세어,202401
24,링컨 코세어,202402
2,링컨 코세어,202403
1,링컨 코세어,202404
