CNT,JUSO_SIDO
142,강원도
958,경기도
514,경상남도
200,경상북도
120,광주시
160,대구시
124,대전시
309,부산시
368,서울시
22,세종시
73,울산시
213,인천시
188,전라남도
144,전라북도
104,제주도
189,충청남도
175,충청북도
