CNT,JUSO_SIDO
7,강원도
43,경기도
8,경상남도
12,경상북도
1,광주시
4,대구시
5,대전시
7,부산시
8,서울시
2,세종시
4,울산시
11,인천시
6,전라남도
7,전라북도
2,제주도
11,충청남도
10,충청북도
