CNT,JUSO_SIDO
97,강원도
426,경기도
298,경상남도
93,경상북도
22,광주시
60,대구시
49,대전시
55,부산시
165,서울시
8,세종시
35,울산시
119,인천시
115,전라남도
63,전라북도
67,제주도
107,충청남도
85,충청북도
