CNT,JUSO_SIDO
58,강원도
378,경기도
116,경상남도
104,경상북도
29,광주시
95,대구시
74,대전시
91,부산시
213,서울시
15,세종시
128,울산시
140,인천시
121,전라남도
76,전라북도
133,제주도
72,충청남도
59,충청북도
